order_index,order_date,product_index,customer_index,order_units
16016,03/01/2019,6,7,1
16308,03/01/2019,10,49,9
16804,03/01/2019,5,27,1
16948,03/01/2019,24,27,11
16993,03/01/2019,10,29,1
18292,03/01/2019,23,40,9
260,04/01/2019,24,43,10
529,04/01/2019,24,22,14
619,04/01/2019,5,7,2
981,04/01/2019,25,7,5
1256,04/01/2019,23,28,1
1400,04/01/2019,15,22,7
1520,04/01/2019,20,9,12
1582,04/01/2019,26,25,7
1796,04/01/2019,19,7,3
1881,04/01/2019,23,47,3
2003,04/01/2019,26,43,14
2024,04/01/2019,13,33,6
2179,04/01/2019,15,18,14
2370,04/01/2019,17,30,9
2527,04/01/2019,20,22,10
2780,04/01/2019,21,23,12
2787,04/01/2019,10,29,16
2863,04/01/2019,24,4,14
3025,04/01/2019,12,7,12
3072,04/01/2019,26,13,9
3245,04/01/2019,17,5,3
3615,04/01/2019,5,18,16
4027,04/01/2019,19,27,9
4031,04/01/2019,15,47,9
4033,04/01/2019,12,45,9
4068,04/01/2019,2,5,11
4350,04/01/2019,15,23,13
4356,04/01/2019,15,5,2
4515,04/01/2019,5,21,2
4561,04/01/2019,24,40,7
5128,04/01/2019,24,36,16
5174,04/01/2019,10,20,4
5217,04/01/2019,7,2,12
5448,04/01/2019,5,29,12
5520,04/01/2019,23,9,13
5845,04/01/2019,15,40,8
5935,04/01/2019,5,5,2
5979,04/01/2019,7,49,3
6501,04/01/2019,24,9,13
6779,04/01/2019,10,35,15
6819,04/01/2019,5,15,5
6831,04/01/2019,25,15,16
6993,04/01/2019,26,22,6
7020,04/01/2019,6,19,15
7087,04/01/2019,21,42,7
7126,04/01/2019,6,40,2
7331,04/01/2019,19,33,7
7414,04/01/2019,7,26,4
7728,04/01/2019,12,38,7
8022,04/01/2019,25,35,4
8245,04/01/2019,16,9,16
8378,04/01/2019,25,22,8
8654,04/01/2019,5,40,10
8863,04/01/2019,20,27,5
8927,04/01/2019,24,30,16
9281,04/01/2019,10,47,17
9557,04/01/2019,16,26,4
9602,04/01/2019,17,34,3
9659,04/01/2019,24,37,10
9791,04/01/2019,19,17,14
10057,04/01/2019,21,28,2
10067,04/01/2019,15,18,5
10259,04/01/2019,23,49,7
10268,04/01/2019,24,5,13
10306,04/01/2019,12,8,2
10528,04/01/2019,23,28,1
11127,04/01/2019,16,30,8
11184,04/01/2019,20,26,12
11344,04/01/2019,24,2,3
11389,04/01/2019,15,8,11
11391,04/01/2019,2,42,4
11485,04/01/2019,19,18,13
11656,04/01/2019,17,19,17
11678,04/01/2019,21,9,9
11696,04/01/2019,1,36,1
11907,04/01/2019,24,18,7
12320,04/01/2019,20,33,16
12463,04/01/2019,21,32,4
12810,04/01/2019,5,25,2
12960,04/01/2019,17,7,6
13236,04/01/2019,9,20,9
13883,04/01/2019,17,22,4
13959,04/01/2019,10,38,9
14156,04/01/2019,24,47,7
14346,04/01/2019,24,15,10
15018,04/01/2019,20,7,5
15143,04/01/2019,7,26,6
15186,04/01/2019,25,45,17
15494,04/01/2019,21,25,4
15911,04/01/2019,22,17,14
16080,04/01/2019,23,29,15
16220,04/01/2019,7,47,15
16367,04/01/2019,12,17,9
16475,04/01/2019,26,45,3
16696,04/01/2019,5,35,5
16735,04/01/2019,23,9,9
16865,04/01/2019,19,7,16
17013,04/01/2019,7,39,4
17188,04/01/2019,23,47,5
17245,04/01/2019,10,35,17
17497,04/01/2019,16,15,5
17802,04/01/2019,9,5,4
18122,04/01/2019,10,21,5
18413,04/01/2019,20,5,10
18477,04/01/2019,18,19,9
18674,04/01/2019,18,45,14
18717,04/01/2019,17,13,7
18845,04/01/2019,17,6,2
18892,04/01/2019,3,19,12
19059,04/01/2019,24,25,9
19062,04/01/2019,16,7,5
19075,04/01/2019,12,36,9
19392,04/01/2019,20,18,7
19566,04/01/2019,18,37,13
20087,04/01/2019,7,21,9
20125,04/01/2019,15,32,1
899,05/01/2019,25,19,14
966,05/01/2019,4,8,8
1067,05/01/2019,23,29,13
1115,05/01/2019,26,33,2
2866,05/01/2019,25,33,12
2918,05/01/2019,21,38,10
2919,05/01/2019,9,31,12
3026,05/01/2019,6,18,5
3081,05/01/2019,4,29,7
3315,05/01/2019,1,39,2
3631,05/01/2019,25,36,4
3865,05/01/2019,9,17,4
4519,05/01/2019,20,42,13
4520,05/01/2019,10,26,6
4624,05/01/2019,10,45,2
5453,05/01/2019,14,46,3
5491,05/01/2019,19,47,16
5558,05/01/2019,25,7,7
5585,05/01/2019,7,27,14
5662,05/01/2019,20,32,15
6347,05/01/2019,17,47,6
6921,05/01/2019,19,13,2
7001,05/01/2019,25,32,1
7413,05/01/2019,25,40,15
7642,05/01/2019,7,33,11
7753,05/01/2019,23,18,4
8413,05/01/2019,15,26,3
8611,05/01/2019,17,37,3
9081,05/01/2019,26,37,2
9601,05/01/2019,16,35,14
9687,05/01/2019,24,11,14
9745,05/01/2019,7,34,11
9796,05/01/2019,19,17,8
10270,05/01/2019,12,26,13
11109,05/01/2019,14,31,6
11423,05/01/2019,9,26,3
11582,05/01/2019,10,45,4
12806,05/01/2019,6,33,8
12998,05/01/2019,26,4,15
13358,05/01/2019,17,18,10
13454,05/01/2019,10,4,11
13495,05/01/2019,19,8,10
13556,05/01/2019,19,25,2
14444,05/01/2019,23,40,14
14450,05/01/2019,15,4,17
15564,05/01/2019,10,4,14
15927,05/01/2019,25,30,11
16108,05/01/2019,20,9,7
16385,05/01/2019,26,19,9
16968,05/01/2019,3,15,12
17481,05/01/2019,26,19,1
17625,05/01/2019,10,30,1
18314,05/01/2019,21,22,12
18432,05/01/2019,26,17,8
18842,05/01/2019,19,35,14
18915,05/01/2019,13,15,2
19648,05/01/2019,15,39,6
19689,05/01/2019,10,30,14
20098,05/01/2019,21,35,13
20140,05/01/2019,19,27,7
142,06/01/2019,12,37,1
160,06/01/2019,12,39,4
225,06/01/2019,26,4,4
277,06/01/2019,22,6,17
472,06/01/2019,23,32,3
862,06/01/2019,25,22,1
1299,06/01/2019,21,49,12
1347,06/01/2019,9,30,9
1397,06/01/2019,26,45,11
1607,06/01/2019,25,9,11
1712,06/01/2019,20,45,14
1844,06/01/2019,23,13,3
1912,06/01/2019,10,38,10
2090,06/01/2019,4,34,16
2674,06/01/2019,20,41,17
2759,06/01/2019,11,25,16
2963,06/01/2019,24,38,5
2977,06/01/2019,10,6,14
3017,06/01/2019,23,18,11
3088,06/01/2019,26,5,14
3256,06/01/2019,24,6,3
3692,06/01/2019,12,45,17
4094,06/01/2019,7,49,7
4410,06/01/2019,5,36,3
4500,06/01/2019,24,39,13
4846,06/01/2019,25,32,4
4958,06/01/2019,23,32,3
5033,06/01/2019,10,32,17
5113,06/01/2019,12,10,2
5287,06/01/2019,19,17,2
5303,06/01/2019,26,17,9
5327,06/01/2019,24,4,7
5711,06/01/2019,7,8,4
6033,06/01/2019,10,46,7
6089,06/01/2019,15,35,5
6123,06/01/2019,21,35,4
6377,06/01/2019,25,32,12
6718,06/01/2019,5,16,6
7174,06/01/2019,12,45,11
7320,06/01/2019,20,8,10
7376,06/01/2019,16,18,7
7577,06/01/2019,24,48,10
7653,06/01/2019,11,30,6
7893,06/01/2019,20,49,17
7920,06/01/2019,20,46,5
8003,06/01/2019,10,16,10
8539,06/01/2019,17,30,1
8649,06/01/2019,12,13,15
8793,06/01/2019,17,22,7
8922,06/01/2019,9,35,11
9052,06/01/2019,5,18,5
9075,06/01/2019,1,20,2
9963,06/01/2019,26,25,2
10146,06/01/2019,5,18,10
10440,06/01/2019,17,35,11
10538,06/01/2019,20,41,6
10729,06/01/2019,11,13,15
10926,06/01/2019,11,47,11
11104,06/01/2019,15,13,8
11585,06/01/2019,21,33,10
12255,06/01/2019,19,32,6
12452,06/01/2019,19,16,10
12469,06/01/2019,18,7,17
12516,06/01/2019,19,27,13
12721,06/01/2019,12,9,14
12732,06/01/2019,12,19,5
12761,06/01/2019,23,39,6
12995,06/01/2019,15,38,17
13233,06/01/2019,21,31,2
13480,06/01/2019,16,42,5
13589,06/01/2019,24,21,13
13634,06/01/2019,12,27,15
13716,06/01/2019,10,21,7
14048,06/01/2019,19,28,2
14126,06/01/2019,5,27,17
14273,06/01/2019,12,34,15
14982,06/01/2019,19,20,6
15090,06/01/2019,24,5,14
15464,06/01/2019,25,45,1
15572,06/01/2019,7,46,16
15874,06/01/2019,17,25,10
15978,06/01/2019,21,1,6
16142,06/01/2019,6,47,13
16525,06/01/2019,7,11,5
16545,06/01/2019,14,15,12
16699,06/01/2019,6,19,15
16738,06/01/2019,5,8,5
17023,06/01/2019,12,37,13
17033,06/01/2019,10,1,10
17111,06/01/2019,10,32,1
17706,06/01/2019,19,4,6
17894,06/01/2019,26,13,14
18353,06/01/2019,24,43,7
18418,06/01/2019,18,5,14
18467,06/01/2019,23,6,11
18485,06/01/2019,22,25,8
18520,06/01/2019,24,30,6
18579,06/01/2019,9,37,15
18601,06/01/2019,10,33,10
18794,06/01/2019,20,34,2
18811,06/01/2019,18,16,7
19150,06/01/2019,26,13,3
252,07/01/2019,19,34,15
321,07/01/2019,5,9,1
2037,07/01/2019,6,5,6
3886,07/01/2019,19,5,3
4559,07/01/2019,23,35,2
5774,07/01/2019,20,2,7
6599,07/01/2019,10,4,2
8287,07/01/2019,20,38,3
8511,07/01/2019,4,19,5
12163,07/01/2019,21,35,6
14261,07/01/2019,9,34,7
15010,07/01/2019,7,45,5
18499,07/01/2019,5,30,9
18902,07/01/2019,26,33,17
19123,07/01/2019,7,5,15
19530,07/01/2019,12,9,10
1975,08/01/2019,15,41,5
896,09/01/2019,20,13,13
1033,09/01/2019,25,4,7
1266,09/01/2019,12,27,3
1650,09/01/2019,10,8,12
1991,09/01/2019,19,47,9
2418,09/01/2019,25,38,12
2751,09/01/2019,24,4,7
3528,09/01/2019,10,6,4
5011,09/01/2019,1,7,8
6069,09/01/2019,7,4,8
6195,09/01/2019,12,47,1
6398,09/01/2019,20,39,11
6458,09/01/2019,15,35,14
8860,09/01/2019,15,7,10
9207,09/01/2019,10,8,1
9857,09/01/2019,19,27,17
10600,09/01/2019,6,10,2
10903,09/01/2019,5,19,2
10995,09/01/2019,20,17,13
12165,09/01/2019,24,48,6
12188,09/01/2019,16,38,17
13404,09/01/2019,1,46,13
13704,09/01/2019,15,37,8
14813,09/01/2019,20,4,15
14890,09/01/2019,15,13,9
15060,09/01/2019,24,8,5
16303,09/01/2019,5,22,3
16743,09/01/2019,2,49,7
16942,09/01/2019,1,32,15
19271,09/01/2019,20,26,1
143,10/01/2019,10,33,5
210,10/01/2019,10,34,12
485,10/01/2019,10,34,12
1065,10/01/2019,19,46,11
1239,10/01/2019,12,11,2
1580,10/01/2019,25,42,2
1698,10/01/2019,19,36,3
1864,10/01/2019,13,32,13
2671,10/01/2019,20,33,15
3300,10/01/2019,23,13,17
3489,10/01/2019,24,27,5
3718,10/01/2019,1,40,5
3738,10/01/2019,24,8,5
3883,10/01/2019,17,8,11
5076,10/01/2019,12,29,3
5764,10/01/2019,3,39,8
5852,10/01/2019,20,47,2
5871,10/01/2019,23,26,1
6358,10/01/2019,25,19,14
6559,10/01/2019,16,35,17
6563,10/01/2019,20,34,14
7601,10/01/2019,12,34,13
7939,10/01/2019,11,43,3
8138,10/01/2019,17,34,2
8557,10/01/2019,23,17,2
8694,10/01/2019,5,17,6
9233,10/01/2019,15,25,12
9591,10/01/2019,20,31,1
9897,10/01/2019,20,35,12
9909,10/01/2019,10,8,4
11192,10/01/2019,10,48,5
11634,10/01/2019,20,34,13
11830,10/01/2019,6,49,9
12143,10/01/2019,15,28,4
12374,10/01/2019,12,29,8
12460,10/01/2019,5,18,8
12820,10/01/2019,19,43,2
13161,10/01/2019,5,5,16
13217,10/01/2019,17,39,13
13278,10/01/2019,19,11,10
14053,10/01/2019,21,20,11
14095,10/01/2019,16,26,6
14311,10/01/2019,5,13,6
14363,10/01/2019,23,29,2
14386,10/01/2019,24,17,8
14420,10/01/2019,19,35,16
14748,10/01/2019,12,33,4
15241,10/01/2019,23,9,17
15355,10/01/2019,12,20,10
15765,10/01/2019,21,25,5
16267,10/01/2019,9,49,6
16318,10/01/2019,23,39,4
16389,10/01/2019,15,35,7
16818,10/01/2019,11,38,9
16950,10/01/2019,10,39,16
16966,10/01/2019,21,34,12
17181,10/01/2019,18,2,2
17262,10/01/2019,19,41,11
17469,10/01/2019,25,45,10
19199,10/01/2019,25,28,16
19617,10/01/2019,23,7,7
19761,10/01/2019,15,32,8
723,11/01/2019,25,33,1
1491,11/01/2019,10,36,15
1516,11/01/2019,19,15,17
1578,11/01/2019,26,17,9
1892,11/01/2019,24,22,14
2057,11/01/2019,20,8,15
2155,11/01/2019,11,9,1
3001,11/01/2019,17,9,15
3183,11/01/2019,12,28,4
3345,11/01/2019,15,29,16
3947,11/01/2019,15,46,3
4262,11/01/2019,20,4,11
4277,11/01/2019,25,31,16
5071,11/01/2019,12,10,9
5141,11/01/2019,16,6,1
5312,11/01/2019,10,9,14
5391,11/01/2019,26,26,13
5730,11/01/2019,24,41,17
5864,11/01/2019,12,8,13
5930,11/01/2019,20,37,9
6059,11/01/2019,19,34,12
6466,11/01/2019,18,39,6
6533,11/01/2019,21,31,1
6595,11/01/2019,10,15,5
7745,11/01/2019,9,18,10
7987,11/01/2019,14,2,1
8422,11/01/2019,20,4,9
8940,11/01/2019,11,13,2
9727,11/01/2019,4,35,4
9977,11/01/2019,21,43,2
10211,11/01/2019,20,9,2
10343,11/01/2019,1,3,10
10719,11/01/2019,20,37,1
11402,11/01/2019,12,41,1
11446,11/01/2019,9,35,6
11670,11/01/2019,20,6,13
11963,11/01/2019,6,29,17
11971,11/01/2019,25,7,15
12045,11/01/2019,1,9,11
12294,11/01/2019,19,27,3
12808,11/01/2019,15,4,7
13360,11/01/2019,10,45,14
13376,11/01/2019,5,17,13
14271,11/01/2019,24,31,17
14491,11/01/2019,25,8,8
15013,11/01/2019,10,5,17
15462,11/01/2019,10,3,5
15563,11/01/2019,12,31,6
15628,11/01/2019,3,21,10
16253,11/01/2019,12,47,14
16612,11/01/2019,5,37,2
17123,11/01/2019,26,39,14
17508,11/01/2019,7,18,12
17750,11/01/2019,7,9,15
17830,11/01/2019,10,36,15
17862,11/01/2019,15,18,1
18603,11/01/2019,6,34,3
18907,11/01/2019,14,48,14
18995,11/01/2019,7,22,16
19085,11/01/2019,14,4,4
19490,11/01/2019,10,16,13
19727,11/01/2019,9,9,17
19729,11/01/2019,16,47,1
19749,11/01/2019,24,15,16
19950,11/01/2019,5,21,16
46,12/01/2019,2,33,17
162,12/01/2019,17,43,16
175,12/01/2019,24,21,9
346,12/01/2019,19,30,16
1547,12/01/2019,19,17,17
2423,12/01/2019,19,25,5
2779,12/01/2019,17,31,17
2950,12/01/2019,12,45,8
3004,12/01/2019,5,28,10
3145,12/01/2019,16,40,6
3526,12/01/2019,11,39,2
3570,12/01/2019,10,49,9
3606,12/01/2019,20,7,9
3910,12/01/2019,9,35,11
4309,12/01/2019,26,5,10
4437,12/01/2019,25,22,14
4460,12/01/2019,24,49,12
4498,12/01/2019,24,26,9
4970,12/01/2019,14,30,7
5048,12/01/2019,15,19,17
5054,12/01/2019,5,33,1
5478,12/01/2019,25,33,16
5634,12/01/2019,5,2,12
5656,12/01/2019,15,28,14
5822,12/01/2019,6,9,8
6646,12/01/2019,16,18,9
6790,12/01/2019,15,8,10
7114,12/01/2019,17,28,15
7269,12/01/2019,17,43,4
7450,12/01/2019,26,39,10
7534,12/01/2019,19,29,6
8049,12/01/2019,5,46,2
8963,12/01/2019,21,22,9
9220,12/01/2019,20,49,3
9421,12/01/2019,1,45,13
9615,12/01/2019,1,19,10
9865,12/01/2019,10,47,3
9901,12/01/2019,15,39,11
10035,12/01/2019,4,25,8
10162,12/01/2019,25,42,3
10464,12/01/2019,24,15,12
10517,12/01/2019,3,8,2
10618,12/01/2019,12,5,15
10706,12/01/2019,17,29,4
10795,12/01/2019,24,40,17
11152,12/01/2019,23,6,2
11321,12/01/2019,25,9,6
11410,12/01/2019,25,31,5
11648,12/01/2019,19,4,13
11946,12/01/2019,13,35,16
12634,12/01/2019,12,43,4
13180,12/01/2019,25,17,2
13275,12/01/2019,20,11,11
13347,12/01/2019,24,15,15
13606,12/01/2019,11,28,7
13743,12/01/2019,12,39,1
13945,12/01/2019,10,33,14
14123,12/01/2019,12,32,15
14407,12/01/2019,21,47,16
14558,12/01/2019,10,41,16
14847,12/01/2019,1,15,11
15204,12/01/2019,19,49,17
15437,12/01/2019,7,4,14
15674,12/01/2019,7,18,13
15719,12/01/2019,19,46,14
16870,12/01/2019,15,8,8
17280,12/01/2019,26,21,11
17419,12/01/2019,16,33,14
17567,12/01/2019,10,32,9
17628,12/01/2019,5,34,11
17709,12/01/2019,24,41,10
17923,12/01/2019,25,33,12
18493,12/01/2019,5,8,1
18511,12/01/2019,24,35,12
19779,12/01/2019,19,26,8
19901,12/01/2019,22,43,14
20,13/01/2019,26,5,5
42,13/01/2019,12,30,5
810,13/01/2019,3,47,4
909,13/01/2019,15,8,3
1043,13/01/2019,19,35,12
1122,13/01/2019,20,7,1
1760,13/01/2019,23,32,10
2492,13/01/2019,26,36,11
2551,13/01/2019,5,40,7
2816,13/01/2019,25,43,1
3097,13/01/2019,19,42,9
3653,13/01/2019,19,45,4
4099,13/01/2019,17,20,6
4243,13/01/2019,5,40,4
4440,13/01/2019,23,49,11
4831,13/01/2019,26,13,7
4872,13/01/2019,5,27,17
4899,13/01/2019,25,9,16
5069,13/01/2019,6,15,12
5612,13/01/2019,10,37,10
5960,13/01/2019,5,8,15
6100,13/01/2019,23,29,3
6254,13/01/2019,12,28,9
6652,13/01/2019,24,32,12
7081,13/01/2019,26,7,5
7121,13/01/2019,24,41,14
7432,13/01/2019,25,6,6
7829,13/01/2019,13,49,8
7870,13/01/2019,10,26,3
8717,13/01/2019,19,7,1
9269,13/01/2019,17,9,1
10039,13/01/2019,12,47,16
10424,13/01/2019,20,45,9
10501,13/01/2019,12,21,4
10674,13/01/2019,24,7,15
10900,13/01/2019,26,38,3
10984,13/01/2019,24,16,3
11252,13/01/2019,25,1,9
11403,13/01/2019,20,40,1
11672,13/01/2019,5,46,10
11917,13/01/2019,24,32,8
12111,13/01/2019,15,9,12
12120,13/01/2019,15,39,1
12167,13/01/2019,19,29,3
13039,13/01/2019,5,22,9
13093,13/01/2019,19,31,4
13737,13/01/2019,19,18,1
13798,13/01/2019,15,29,15
14133,13/01/2019,15,41,16
14303,13/01/2019,1,42,16
14418,13/01/2019,20,45,17
14482,13/01/2019,10,35,5
14623,13/01/2019,6,34,2
14653,13/01/2019,19,49,13
15057,13/01/2019,9,5,3
15262,13/01/2019,14,25,4
15707,13/01/2019,19,34,16
15744,13/01/2019,21,8,5
16522,13/01/2019,23,39,16
16529,13/01/2019,25,20,2
16691,13/01/2019,24,25,13
16723,13/01/2019,21,23,11
17063,13/01/2019,23,26,9
17359,13/01/2019,26,5,4
17412,13/01/2019,10,26,7
17603,13/01/2019,17,25,9
17849,13/01/2019,1,33,4
17982,13/01/2019,19,5,12
18041,13/01/2019,23,34,11
18312,13/01/2019,6,29,4
18492,13/01/2019,24,47,17
18550,13/01/2019,25,42,1
19801,13/01/2019,24,37,3
19892,13/01/2019,3,5,14
19928,13/01/2019,25,34,8
780,14/01/2019,3,27,5
829,14/01/2019,7,22,6
998,14/01/2019,16,18,9
1263,14/01/2019,23,35,8
1682,14/01/2019,1,22,3
2367,14/01/2019,5,13,5
2466,14/01/2019,25,41,8
3510,14/01/2019,16,41,5
3534,14/01/2019,24,21,15
4053,14/01/2019,12,33,2
4514,14/01/2019,13,11,12
9035,14/01/2019,19,7,10
10318,14/01/2019,24,27,13
10702,14/01/2019,26,35,11
10888,14/01/2019,5,34,9
11571,14/01/2019,9,31,15
11587,14/01/2019,10,37,9
12038,14/01/2019,7,24,5
12129,14/01/2019,26,3,13
12522,14/01/2019,1,26,12
12832,14/01/2019,15,4,3
16460,14/01/2019,26,22,12
16839,14/01/2019,20,38,13
17299,14/01/2019,19,18,2
18389,14/01/2019,12,43,15
19274,14/01/2019,24,19,8
20051,14/01/2019,9,15,10
6027,15/01/2019,21,45,15
9594,15/01/2019,24,8,11
10807,15/01/2019,12,34,11
10955,15/01/2019,21,33,6
12896,15/01/2019,24,21,13
374,16/01/2019,19,27,4
399,16/01/2019,25,26,10
950,16/01/2019,4,4,9
3967,16/01/2019,15,35,6
