order_index,order_date,product_index,customer_index,order_units
707,26/09/2015,5,6,10
708,06/09/2015,7,1,6
709,12/03/2015,7,2,13
710,26/12/2015,26,25,5
711,16/10/2015,16,40,3
712,10/07/2015,18,17,10
713,02/07/2015,4,40,13
714,01/12/2015,11,28,1
715,01/07/2015,21,20,12
716,19/01/2015,15,43,16
717,30/07/2015,7,30,14
718,25/08/2015,4,2,12
719,01/07/2015,20,11,10
720,31/07/2015,7,7,16
721,04/06/2015,1,33,15
722,01/01/2015,19,31,11
723,27/01/2015,18,33,4
724,27/02/2015,24,47,15
725,13/05/2015,26,45,10
726,11/11/2015,9,21,8
727,17/02/2015,11,18,7
728,01/07/2015,1,42,12
729,13/11/2015,19,46,16
730,06/11/2015,19,43,9
731,25/09/2015,3,11,10
732,03/10/2015,20,10,6
733,15/10/2015,4,1,15
734,09/09/2015,7,30,5
735,07/08/2015,14,18,9
736,17/09/2015,23,24,16
737,29/04/2015,10,40,13
738,01/09/2015,2,34,12
739,03/08/2015,2,34,11
740,26/01/2015,9,24,8
741,03/02/2015,7,24,6
742,19/02/2015,17,20,12
743,13/05/2015,17,34,15
744,16/12/2015,15,24,11
745,22/11/2015,26,46,16
746,24/12/2015,20,31,4
747,14/05/2015,23,38,3
748,21/09/2015,3,45,12
749,25/03/2015,20,9,10
750,12/05/2015,12,38,9
751,26/04/2015,25,40,12
752,16/12/2015,25,48,13
753,26/06/2015,15,15,4
754,14/02/2015,20,42,12
755,08/04/2015,21,35,8
756,28/12/2015,19,27,10
757,01/08/2015,11,14,2
758,19/03/2015,23,38,10
759,23/08/2015,14,29,13
760,27/07/2015,15,39,5
761,13/02/2015,6,39,12
762,25/01/2015,2,18,5
763,13/12/2015,26,25,10
764,24/12/2015,10,1,17
765,15/11/2015,15,20,6
766,06/09/2015,1,14,17
767,28/11/2015,18,47,8
768,03/09/2015,20,40,2
769,13/06/2015,12,24,2
770,02/03/2015,1,15,8
771,17/08/2015,9,24,4
772,25/02/2015,26,20,16
773,24/03/2015,6,46,4
774,26/09/2015,22,9,9
775,01/04/2015,17,33,8
776,08/08/2015,25,11,5
777,03/04/2015,26,18,14
778,31/05/2015,4,33,14
779,23/04/2015,18,39,12
780,20/09/2015,3,9,16
781,27/03/2015,12,15,8
782,21/12/2015,25,9,3
783,17/08/2015,2,18,17
784,29/04/2015,26,8,14
785,25/03/2015,6,38,8
786,25/03/2015,20,46,1
787,18/03/2015,23,9,1
788,20/06/2015,26,10,8
789,26/04/2015,5,26,13
790,13/10/2015,6,19,12
791,01/04/2015,22,17,7
792,27/01/2015,10,17,9
793,05/10/2015,23,30,10
794,14/01/2015,9,42,10
795,01/03/2015,6,40,13
796,13/05/2015,24,7,14
797,01/01/2015,14,39,13
798,08/02/2015,17,15,12
799,18/03/2015,25,4,4
800,05/10/2015,3,38,10
801,27/11/2015,23,39,2
802,02/06/2015,6,18,12
803,03/05/2015,25,20,9
804,09/09/2015,16,27,14
805,07/08/2015,13,23,7
806,19/12/2015,25,38,15
807,18/01/2015,17,7,11
808,22/11/2015,2,35,11
809,29/06/2015,26,39,14
810,16/10/2015,5,29,9
811,30/10/2015,17,46,12
812,11/10/2015,13,27,9
813,06/09/2015,17,23,1
814,01/07/2015,4,49,9
815,30/08/2015,6,41,7
816,21/03/2015,10,33,15
817,08/04/2015,19,20,17
818,25/10/2015,12,9,13
819,31/08/2015,1,19,16
820,10/07/2015,19,13,13
821,15/12/2015,26,39,15
822,08/08/2015,1,47,14
823,30/01/2015,22,33,7
824,05/12/2015,12,24,14
825,27/04/2015,24,24,14
826,06/06/2015,13,20,17
827,10/09/2015,25,29,16
828,27/04/2015,16,26,8
829,22/02/2015,1,18,10
830,27/04/2015,5,34,3
831,25/09/2015,11,1,3
832,05/07/2015,2,34,7
833,05/06/2015,6,46,9
834,16/06/2015,7,37,12
835,09/10/2015,4,7,16
836,15/10/2015,17,42,13
837,28/12/2015,21,15,15
838,29/09/2015,23,31,12
839,25/05/2015,11,41,5
840,12/03/2015,19,44,9
841,04/10/2015,24,36,4
842,03/11/2015,11,20,11
843,18/12/2015,11,29,11
844,04/01/2015,11,14,9
845,25/05/2015,2,18,4
846,03/08/2015,17,24,14
847,04/09/2015,9,40,6
848,09/02/2015,16,11,17
849,19/06/2015,14,9,3
850,18/07/2015,13,42,15
851,26/11/2015,17,25,2
852,04/07/2015,23,18,10
853,14/09/2015,23,24,15
854,19/05/2015,6,40,9
855,18/04/2015,19,1,7
856,09/12/2015,11,4,13
857,07/08/2015,22,9,16
858,17/01/2015,15,43,6
859,14/04/2015,13,5,12
860,06/09/2015,14,31,16
861,22/01/2015,19,11,12
862,18/04/2015,5,45,5
863,04/10/2015,20,23,7
864,28/04/2015,15,38,1
865,05/01/2015,1,33,10
866,07/07/2015,21,16,12
867,28/06/2015,14,18,2
868,10/01/2015,19,33,10
869,03/01/2015,15,42,16
870,24/07/2015,19,40,9
871,13/12/2015,15,1,7
872,13/10/2015,6,26,6
873,07/07/2015,18,10,7
874,14/06/2015,5,2,14
875,20/04/2015,25,46,15
876,23/12/2015,4,39,8
877,24/01/2015,5,39,6
878,21/07/2015,20,21,11
879,18/12/2015,2,10,1
880,12/05/2015,24,23,16
881,16/12/2015,4,34,5
882,17/03/2015,7,22,10
883,19/10/2015,10,33,3
884,11/03/2015,20,21,1
885,04/07/2015,11,1,16
886,24/06/2015,7,35,10
887,15/01/2015,13,17,12
888,30/10/2015,13,38,15
889,13/09/2015,3,4,17
890,13/11/2015,10,20,7
891,26/04/2015,11,27,8
892,05/09/2015,4,47,8
893,09/04/2015,18,44,11
894,10/09/2015,15,4,16
895,07/08/2015,17,26,14
896,10/07/2015,4,43,11
897,17/12/2015,23,24,2
898,18/12/2015,7,46,6
899,01/08/2015,21,32,8
900,23/05/2015,17,26,9
901,24/12/2015,17,36,1
902,17/08/2015,4,45,7
903,23/05/2015,14,10,5
904,25/10/2015,21,2,13
905,29/06/2015,6,49,2
906,11/09/2015,23,31,5
907,03/12/2015,17,10,7
908,15/08/2015,4,42,2
909,01/02/2015,22,38,7
910,18/05/2015,2,7,9
911,15/11/2015,21,14,16
912,31/03/2015,6,31,5
913,02/03/2015,7,11,8
914,12/10/2015,12,16,3
915,09/09/2015,5,42,1
916,04/10/2015,18,34,14
917,12/02/2015,20,4,5
918,24/11/2015,1,47,10
919,23/07/2015,23,40,1
920,19/03/2015,17,43,6
921,25/12/2015,5,15,17
922,02/01/2015,19,47,7
923,23/08/2015,17,5,14
924,15/12/2015,24,24,3
925,03/02/2015,15,43,6
926,17/10/2015,13,36,9
927,07/08/2015,9,36,2
928,29/04/2015,26,39,11
929,02/11/2015,11,21,17
930,14/05/2015,2,28,12
