order_index,order_date,product_index,customer_index,order_units
2036,04/01/2016,24,4,11
2127,04/01/2016,1,10,4
2246,04/01/2016,7,44,10
2332,04/01/2016,22,8,9
2963,04/01/2016,10,28,16
3381,04/01/2016,5,46,17
3627,04/01/2016,22,49,4
3816,04/01/2016,6,36,1
3854,04/01/2016,5,44,10
4392,04/01/2016,24,42,2
4830,04/01/2016,11,19,7
4927,04/01/2016,19,16,15
5285,04/01/2016,22,8,5
5804,04/01/2016,5,44,16
6239,04/01/2016,20,37,7
6275,04/01/2016,7,37,14
6358,04/01/2016,24,42,1
6390,04/01/2016,12,16,8
6419,04/01/2016,16,25,9
6555,04/01/2016,13,10,5
6568,04/01/2016,22,49,16
6726,04/01/2016,25,4,10
7345,04/01/2016,7,44,4
7425,04/01/2016,13,42,1
7849,04/01/2016,2,9,6
7953,04/01/2016,26,23,1
8345,04/01/2016,7,36,13
9016,04/01/2016,7,26,17
9171,04/01/2016,11,36,9
9173,04/01/2016,24,26,13
9259,04/01/2016,2,10,17
9438,04/01/2016,6,46,1
9576,04/01/2016,15,49,7
9639,04/01/2016,2,26,16
9699,04/01/2016,18,26,6
9784,04/01/2016,13,47,11
9902,04/01/2016,23,30,7
10091,04/01/2016,11,25,1
10167,04/01/2016,16,10,8
10236,04/01/2016,2,39,12
10237,04/01/2016,5,17,17
10312,04/01/2016,7,33,6
10792,04/01/2016,8,45,7
11172,04/01/2016,9,20,15
11220,04/01/2016,11,6,8
11287,04/01/2016,24,38,2
11326,04/01/2016,5,38,9
11599,04/01/2016,10,23,3
11892,04/01/2016,4,20,4
12044,04/01/2016,5,33,5
12175,04/01/2016,6,16,16
12294,04/01/2016,5,38,4
12714,04/01/2016,20,13,17
12723,04/01/2016,19,23,7
13526,04/01/2016,11,42,11
13890,04/01/2016,6,41,13
13900,04/01/2016,19,26,6
81,05/01/2016,21,23,11
184,05/01/2016,22,20,4
1508,05/01/2016,6,39,7
1788,05/01/2016,5,2,4
3139,05/01/2016,24,19,5
3297,05/01/2016,4,44,4
3603,05/01/2016,8,28,4
4464,05/01/2016,13,19,13
4620,05/01/2016,13,37,17
4792,05/01/2016,13,42,4
5238,05/01/2016,2,20,3
5445,05/01/2016,1,26,4
5519,05/01/2016,2,4,2
5728,05/01/2016,19,10,11
6647,05/01/2016,16,10,15
6806,05/01/2016,20,19,10
7440,05/01/2016,14,33,15
8073,05/01/2016,22,25,15
8636,05/01/2016,25,20,15
9696,05/01/2016,1,37,16
9775,05/01/2016,20,48,3
10086,05/01/2016,13,22,6
11134,05/01/2016,6,44,7
12213,05/01/2016,13,4,7
12936,05/01/2016,10,45,5
12965,05/01/2016,11,37,15
13084,05/01/2016,16,46,8
13678,05/01/2016,2,39,9
13754,05/01/2016,8,6,2
215,06/01/2016,2,17,5
1418,06/01/2016,19,25,9
1917,06/01/2016,25,36,8
2208,06/01/2016,8,41,3
2578,06/01/2016,11,36,4
3204,06/01/2016,14,20,3
3635,06/01/2016,8,6,5
3732,06/01/2016,6,10,17
3887,06/01/2016,20,41,16
3923,06/01/2016,19,36,13
4817,06/01/2016,7,33,16
7049,06/01/2016,22,10,13
8333,06/01/2016,11,12,16
8796,06/01/2016,16,32,16
11565,06/01/2016,8,2,3
12625,06/01/2016,13,36,16
212,07/01/2016,7,38,11
618,07/01/2016,5,44,4
1564,07/01/2016,23,38,4
1828,07/01/2016,11,40,9
2591,07/01/2016,5,4,10
3293,07/01/2016,26,16,9
3699,07/01/2016,16,39,1
3770,07/01/2016,25,41,10
4126,07/01/2016,7,20,17
6254,07/01/2016,13,37,8
6840,07/01/2016,10,24,8
7206,07/01/2016,6,33,6
7635,07/01/2016,10,14,1
7699,07/01/2016,2,36,3
7874,07/01/2016,22,32,9
8614,07/01/2016,12,17,10
11552,07/01/2016,13,21,3
12504,07/01/2016,8,10,4
12741,07/01/2016,8,35,1
13235,07/01/2016,2,21,7
13343,07/01/2016,8,10,15
817,08/01/2016,8,39,6
1919,08/01/2016,21,30,7
2440,08/01/2016,14,14,11
2691,08/01/2016,22,9,3
2774,08/01/2016,13,26,3
2776,08/01/2016,8,8,14
3183,08/01/2016,22,48,3
3320,08/01/2016,7,39,13
3620,08/01/2016,10,4,13
5734,08/01/2016,8,32,7
7935,08/01/2016,7,17,15
8682,08/01/2016,2,29,7
9045,08/01/2016,2,47,8
9771,08/01/2016,2,27,3
10613,08/01/2016,16,42,15
10919,08/01/2016,1,37,16
11259,08/01/2016,5,41,13
11321,08/01/2016,8,45,16
11807,08/01/2016,19,9,7
11895,08/01/2016,7,45,14
12980,08/01/2016,8,40,10
13380,08/01/2016,6,28,12
13452,08/01/2016,11,42,9
13745,08/01/2016,10,12,11
412,09/01/2016,17,20,12
942,09/01/2016,7,44,12
1193,09/01/2016,23,12,4
1580,09/01/2016,13,23,16
1757,09/01/2016,7,17,7
3336,09/01/2016,19,45,7
3383,09/01/2016,1,44,14
4101,09/01/2016,13,22,3
4229,09/01/2016,20,29,7
5117,09/01/2016,1,12,9
5937,09/01/2016,6,26,3
5956,09/01/2016,8,44,2
6304,09/01/2016,11,33,1
8016,09/01/2016,11,37,2
8354,09/01/2016,23,21,5
10195,09/01/2016,11,33,5
10616,09/01/2016,22,28,8
11462,09/01/2016,26,37,9
11755,09/01/2016,1,46,9
12150,09/01/2016,11,2,8
12882,09/01/2016,10,29,16
14171,09/01/2016,16,16,13
610,10/01/2016,14,4,4
765,10/01/2016,14,10,5
1035,10/01/2016,25,48,6
1377,10/01/2016,6,10,3
1400,10/01/2016,7,46,1
1475,10/01/2016,11,12,1
1837,10/01/2016,11,45,7
2198,10/01/2016,22,12,16
3134,10/01/2016,16,33,5
3391,10/01/2016,1,6,9
3544,10/01/2016,13,19,15
3557,10/01/2016,19,28,3
3667,10/01/2016,2,46,6
4032,10/01/2016,13,44,2
4113,10/01/2016,21,38,8
4282,10/01/2016,22,16,2
4762,10/01/2016,1,45,2
4900,10/01/2016,2,40,9
5313,10/01/2016,1,2,6
5592,10/01/2016,22,30,7
5701,10/01/2016,8,10,2
5704,10/01/2016,7,33,6
5721,10/01/2016,25,36,4
6190,10/01/2016,2,12,10
6472,10/01/2016,1,9,9
6565,10/01/2016,11,12,9
6766,10/01/2016,22,36,11
7068,10/01/2016,21,13,12
7878,10/01/2016,23,9,8
8133,10/01/2016,26,46,8
8428,10/01/2016,22,33,5
8544,10/01/2016,7,19,2
8920,10/01/2016,16,26,9
9018,10/01/2016,25,16,8
9383,10/01/2016,2,7,14
9469,10/01/2016,5,16,8
10001,10/01/2016,22,44,2
10012,10/01/2016,20,21,10
10532,10/01/2016,4,16,8
11764,10/01/2016,7,16,5
12095,10/01/2016,13,20,5
12879,10/01/2016,7,23,15
13353,10/01/2016,5,46,3
13389,10/01/2016,11,46,9
13513,10/01/2016,16,37,7
13662,10/01/2016,9,41,13
13744,10/01/2016,1,16,11
14090,10/01/2016,5,41,8
14215,10/01/2016,2,23,14
65,11/01/2016,15,26,11
255,11/01/2016,6,10,14
865,11/01/2016,19,19,6
1008,11/01/2016,23,33,16
1141,11/01/2016,22,7,9
1237,11/01/2016,19,24,1
1446,11/01/2016,2,10,9
1624,11/01/2016,22,38,16
1768,11/01/2016,6,8,15
1820,11/01/2016,8,39,17
2381,11/01/2016,12,30,3
3018,11/01/2016,7,40,7
3268,11/01/2016,5,18,12
3338,11/01/2016,8,39,17
3404,11/01/2016,11,37,15
3454,11/01/2016,7,17,6
3598,11/01/2016,24,44,16
3658,11/01/2016,13,10,1
4080,11/01/2016,15,4,8
4351,11/01/2016,22,9,7
4366,11/01/2016,15,38,11
4902,11/01/2016,22,17,10
5179,11/01/2016,5,46,12
5463,11/01/2016,8,23,6
5648,11/01/2016,5,7,5
5921,11/01/2016,5,7,13
6224,11/01/2016,7,47,7
6458,11/01/2016,8,33,12
6499,11/01/2016,21,30,12
6631,11/01/2016,16,36,10
6735,11/01/2016,5,10,16
6858,11/01/2016,19,36,3
7616,11/01/2016,16,33,10
7794,11/01/2016,9,27,10
8426,11/01/2016,25,9,8
8460,11/01/2016,22,25,17
8548,11/01/2016,10,12,6
8683,11/01/2016,11,44,9
9172,11/01/2016,8,40,14
9458,11/01/2016,1,41,13
9615,11/01/2016,11,37,2
9712,11/01/2016,6,24,12
9765,11/01/2016,16,28,4
10151,11/01/2016,13,5,4
10208,11/01/2016,1,48,13
10320,11/01/2016,2,40,7
10471,11/01/2016,11,1,8
10686,11/01/2016,25,24,6
11066,11/01/2016,8,9,9
11273,11/01/2016,25,9,13
11292,11/01/2016,5,26,2
11405,11/01/2016,16,2,5
11468,11/01/2016,25,44,1
11767,11/01/2016,13,23,2
12465,11/01/2016,13,48,15
12586,11/01/2016,1,28,3
12675,11/01/2016,18,1,9
12828,11/01/2016,18,47,10
12987,11/01/2016,22,38,6
13365,11/01/2016,5,19,8
13555,11/01/2016,11,26,6
13561,11/01/2016,11,26,8
13832,11/01/2016,1,45,4
14217,11/01/2016,10,16,1
9,12/01/2016,13,44,12
200,12/01/2016,10,10,14
472,12/01/2016,23,9,3
909,12/01/2016,26,41,6
971,12/01/2016,16,36,11
1024,12/01/2016,13,42,7
1109,12/01/2016,14,28,16
1122,12/01/2016,8,10,5
1367,12/01/2016,10,9,15
1677,12/01/2016,8,23,13
1814,12/01/2016,11,30,13
1991,12/01/2016,5,33,5
2056,12/01/2016,2,37,15
2120,12/01/2016,14,2,4
2376,12/01/2016,22,48,16
3423,12/01/2016,1,28,2
3456,12/01/2016,22,38,7
3476,12/01/2016,23,45,12
3822,12/01/2016,14,36,2
3850,12/01/2016,10,26,17
3930,12/01/2016,7,37,2
3996,12/01/2016,14,2,4
4037,12/01/2016,7,46,13
4166,12/01/2016,24,9,12
4224,12/01/2016,19,12,2
4355,12/01/2016,25,22,10
4400,12/01/2016,4,47,1
4408,12/01/2016,20,38,1
5002,12/01/2016,15,10,3
5099,12/01/2016,1,24,5
5310,12/01/2016,22,4,6
5382,12/01/2016,25,39,15
5595,12/01/2016,2,39,11
5867,12/01/2016,15,41,9
5977,12/01/2016,24,41,12
6199,12/01/2016,8,44,6
6368,12/01/2016,8,17,2
6498,12/01/2016,8,35,2
6933,12/01/2016,7,9,11
7304,12/01/2016,23,39,12
7503,12/01/2016,1,10,12
7568,12/01/2016,19,42,6
7902,12/01/2016,26,12,6
8185,12/01/2016,2,25,5
8405,12/01/2016,13,36,3
8422,12/01/2016,13,46,12
8501,12/01/2016,5,27,11
8664,12/01/2016,6,9,3
8729,12/01/2016,5,12,4
9601,12/01/2016,11,48,16
9651,12/01/2016,20,16,17
9780,12/01/2016,13,33,12
10273,12/01/2016,8,4,1
10461,12/01/2016,6,16,9
10860,12/01/2016,17,37,12
11316,12/01/2016,7,12,1
11448,12/01/2016,25,32,11
11765,12/01/2016,24,29,16
11888,12/01/2016,6,13,17
12162,12/01/2016,23,36,7
12399,12/01/2016,2,29,7
12765,12/01/2016,22,45,8
13290,12/01/2016,22,29,9
13450,12/01/2016,22,19,12
13512,12/01/2016,7,24,5
13717,12/01/2016,13,39,17
13725,12/01/2016,10,20,15
14055,12/01/2016,19,8,6
14081,12/01/2016,5,26,1
14083,12/01/2016,8,47,10
368,14/01/2016,5,12,14
429,14/01/2016,19,8,3
769,14/01/2016,11,44,17
1211,14/01/2016,24,36,2
2092,14/01/2016,16,39,6
2363,14/01/2016,20,10,17
2446,14/01/2016,11,12,16
2846,14/01/2016,8,26,1
3096,14/01/2016,20,47,2
3202,14/01/2016,13,25,4
3813,14/01/2016,13,42,1
3947,14/01/2016,21,19,13
4010,14/01/2016,20,32,5
4204,14/01/2016,10,30,11
5150,14/01/2016,13,9,13
5877,14/01/2016,13,23,17
5976,14/01/2016,11,16,16
6349,14/01/2016,5,17,16
6801,14/01/2016,8,16,5
7396,14/01/2016,13,27,5
7569,14/01/2016,7,49,17
7602,14/01/2016,20,24,7
7818,14/01/2016,24,41,13
8451,14/01/2016,8,10,6
9202,14/01/2016,8,41,12
10054,14/01/2016,25,1,13
10414,14/01/2016,20,45,3
10704,14/01/2016,19,30,9
11217,14/01/2016,1,46,12
11572,14/01/2016,13,24,13
11600,14/01/2016,16,43,4
11898,14/01/2016,20,8,11
12468,14/01/2016,25,23,15
12811,14/01/2016,13,42,2
13231,14/01/2016,10,27,8
13337,14/01/2016,5,48,15
13397,14/01/2016,20,17,16
13583,14/01/2016,11,10,1
13693,14/01/2016,5,8,8
14012,14/01/2016,23,7,15
14168,14/01/2016,25,16,2
151,15/01/2016,7,37,4
1501,15/01/2016,24,45,17
4454,15/01/2016,15,39,6
4914,15/01/2016,7,20,10
6327,15/01/2016,11,19,4
6532,15/01/2016,7,30,5
7387,15/01/2016,22,24,6
7608,15/01/2016,4,46,7
8459,15/01/2016,13,41,11
9115,15/01/2016,7,7,12
9549,15/01/2016,2,39,6
10890,15/01/2016,9,39,10
13369,15/01/2016,10,12,17
13820,15/01/2016,19,46,1
32,16/01/2016,6,12,4
905,16/01/2016,10,24,9
951,16/01/2016,8,40,17
995,16/01/2016,10,46,3
1737,16/01/2016,8,41,12
1990,16/01/2016,19,17,8
2014,16/01/2016,5,45,11
2068,16/01/2016,1,45,7
2559,16/01/2016,14,20,10
2629,16/01/2016,11,44,16
3021,16/01/2016,2,6,8
3024,16/01/2016,23,16,9
3180,16/01/2016,7,37,15
3307,16/01/2016,23,39,5
3353,16/01/2016,22,16,13
3415,16/01/2016,6,17,17
3542,16/01/2016,4,45,9
3768,16/01/2016,25,33,3
4029,16/01/2016,22,4,17
4384,16/01/2016,22,19,7
4718,16/01/2016,13,12,3
5205,16/01/2016,10,46,12
5643,16/01/2016,11,33,15
5657,16/01/2016,16,42,16
5759,16/01/2016,2,3,9
6611,16/01/2016,23,19,16
7424,16/01/2016,25,25,7
7483,16/01/2016,8,10,9
7638,16/01/2016,25,26,5
8214,16/01/2016,25,23,12
8304,16/01/2016,5,47,3
8766,16/01/2016,1,42,4
8988,16/01/2016,16,37,11
9384,16/01/2016,22,7,8
9436,16/01/2016,5,20,6
9502,16/01/2016,20,12,13
9748,16/01/2016,13,48,5
9811,16/01/2016,10,17,1
9814,16/01/2016,11,45,7
10082,16/01/2016,21,48,3
10125,16/01/2016,6,9,2
10635,16/01/2016,1,23,9
10827,16/01/2016,2,23,4
11028,16/01/2016,10,39,3
11349,16/01/2016,19,36,9
11464,16/01/2016,13,44,5
11617,16/01/2016,6,21,3
12422,16/01/2016,22,33,15
12579,16/01/2016,1,24,8
12609,16/01/2016,1,26,12
12639,16/01/2016,11,16,12
12860,16/01/2016,14,41,3
12923,16/01/2016,20,11,10
12929,16/01/2016,8,48,3
13341,16/01/2016,5,38,7
13591,16/01/2016,22,23,1
13667,16/01/2016,22,6,17
13770,16/01/2016,6,12,8
497,17/01/2016,25,48,3
608,17/01/2016,20,12,10
699,17/01/2016,22,24,11
946,17/01/2016,23,19,9
1669,17/01/2016,1,46,15
1839,17/01/2016,2,44,17
1846,17/01/2016,10,25,15
2010,17/01/2016,13,45,3
2194,17/01/2016,10,8,10
2654,17/01/2016,9,11,1
2718,17/01/2016,22,27,15
2752,17/01/2016,25,43,6
2755,17/01/2016,10,42,3
2988,17/01/2016,14,1,17
3014,17/01/2016,11,33,13
3525,17/01/2016,8,33,14
3955,17/01/2016,1,25,13
4202,17/01/2016,19,9,13
4551,17/01/2016,2,9,9
4811,17/01/2016,16,20,11
5542,17/01/2016,1,9,8
6012,17/01/2016,2,21,15
6326,17/01/2016,1,7,7
6702,17/01/2016,19,29,5
6786,17/01/2016,19,33,15
7253,17/01/2016,2,47,17
7864,17/01/2016,14,40,6
7905,17/01/2016,5,1,1
8711,17/01/2016,13,23,11
8741,17/01/2016,10,14,2
8841,17/01/2016,14,42,13
9462,17/01/2016,4,9,14
10024,17/01/2016,7,45,15
10133,17/01/2016,16,18,4
10145,17/01/2016,24,47,2
10147,17/01/2016,5,26,6
10338,17/01/2016,25,28,8
11659,17/01/2016,5,40,6
11758,17/01/2016,18,19,17
11867,17/01/2016,2,12,13
12107,17/01/2016,2,28,13
13000,17/01/2016,10,12,13
13511,17/01/2016,16,24,12
13609,17/01/2016,2,29,14
13875,17/01/2016,6,16,17
14114,17/01/2016,10,6,5
116,18/01/2016,5,45,12
227,18/01/2016,14,44,14
584,18/01/2016,1,38,4
852,18/01/2016,5,37,8
922,18/01/2016,24,20,4
936,18/01/2016,13,7,14
968,18/01/2016,22,4,15
1322,18/01/2016,20,10,7
1495,18/01/2016,2,16,2
1745,18/01/2016,8,4,13
1751,18/01/2016,20,45,6
2438,18/01/2016,6,37,8
2504,18/01/2016,7,39,13
2566,18/01/2016,13,2,4
2579,18/01/2016,13,19,5
2594,18/01/2016,16,36,2
2875,18/01/2016,7,41,4
3040,18/01/2016,8,30,15
3505,18/01/2016,23,41,14
3512,18/01/2016,25,41,11
3563,18/01/2016,10,40,3
3775,18/01/2016,11,16,13
3821,18/01/2016,14,10,6
3881,18/01/2016,19,4,3
4162,18/01/2016,12,48,9
4360,18/01/2016,14,24,6
4667,18/01/2016,2,6,10
4910,18/01/2016,19,8,16
5068,18/01/2016,2,4,16
5265,18/01/2016,23,25,2
5694,18/01/2016,2,36,14
5747,18/01/2016,11,20,6
5754,18/01/2016,1,44,8
5912,18/01/2016,19,33,7
5926,18/01/2016,6,49,4
6241,18/01/2016,14,12,8
6652,18/01/2016,22,23,5
7337,18/01/2016,11,4,3
7386,18/01/2016,13,30,16
7653,18/01/2016,11,17,5
7686,18/01/2016,13,13,2
8141,18/01/2016,2,20,11
8369,18/01/2016,2,10,11
9163,18/01/2016,26,46,3
9484,18/01/2016,11,24,14
9532,18/01/2016,20,17,16
9789,18/01/2016,14,39,8
9826,18/01/2016,15,8,11
9932,18/01/2016,17,12,16
10119,18/01/2016,8,10,9
10168,18/01/2016,8,43,7
10442,18/01/2016,14,38,10
10531,18/01/2016,9,44,6
10732,18/01/2016,2,9,11
10905,18/01/2016,13,29,17
11544,18/01/2016,16,44,16
11788,18/01/2016,12,26,8
11976,18/01/2016,2,25,6
12145,18/01/2016,1,40,11
12231,18/01/2016,8,37,14
12244,18/01/2016,26,48,5
12553,18/01/2016,23,42,5
12577,18/01/2016,8,16,11
12618,18/01/2016,2,16,15
12767,18/01/2016,6,20,17
12982,18/01/2016,23,1,17
13043,18/01/2016,22,45,2
13126,18/01/2016,16,48,16
13171,18/01/2016,12,48,8
13752,18/01/2016,22,20,8
14082,18/01/2016,11,24,9
466,19/01/2016,20,9,10
1189,19/01/2016,13,10,4
1918,19/01/2016,25,24,7
1984,19/01/2016,12,28,7
2336,19/01/2016,22,16,9
2759,19/01/2016,8,38,11
2794,19/01/2016,22,41,14
3122,19/01/2016,2,44,2
3368,19/01/2016,23,25,13
5218,19/01/2016,6,33,16
5229,19/01/2016,19,24,13
5730,19/01/2016,7,20,2
5913,19/01/2016,11,25,15
6788,19/01/2016,13,24,5
7167,19/01/2016,5,24,8
7181,19/01/2016,7,41,17
7371,19/01/2016,5,33,17
7501,19/01/2016,4,16,11
7677,19/01/2016,21,42,17
8859,19/01/2016,22,12,3
9331,19/01/2016,14,44,13
9467,19/01/2016,6,9,6
9732,19/01/2016,4,32,3
9903,19/01/2016,1,26,12
10521,19/01/2016,7,12,10
10556,19/01/2016,14,4,4
11018,19/01/2016,19,29,15
12068,19/01/2016,5,42,15
13288,19/01/2016,23,38,12
13501,19/01/2016,16,39,6
13814,19/01/2016,6,23,13
138,20/01/2016,2,39,4
775,20/01/2016,11,38,3
849,20/01/2016,2,24,2
884,20/01/2016,13,20,8
913,20/01/2016,19,25,5
1043,20/01/2016,22,16,2
1324,20/01/2016,14,2,7
1476,20/01/2016,8,23,10
1619,20/01/2016,14,40,1
1642,20/01/2016,23,39,6
1760,20/01/2016,20,14,12
2113,20/01/2016,8,37,8
2307,20/01/2016,7,12,1
2672,20/01/2016,21,16,2
2750,20/01/2016,5,25,11
2821,20/01/2016,25,33,11
2859,20/01/2016,7,30,13
3130,20/01/2016,8,25,1
3304,20/01/2016,8,20,5
3339,20/01/2016,19,37,12
3580,20/01/2016,24,27,16
3610,20/01/2016,2,45,5
3909,20/01/2016,11,30,1
4191,20/01/2016,7,41,6
4324,20/01/2016,2,12,6
4470,20/01/2016,19,3,17
4598,20/01/2016,2,25,15
4694,20/01/2016,2,12,4
4893,20/01/2016,22,8,12
4938,20/01/2016,10,28,17
4966,20/01/2016,13,46,6
5077,20/01/2016,12,30,12
5286,20/01/2016,8,21,12
5290,20/01/2016,1,2,9
5342,20/01/2016,2,41,4
5709,20/01/2016,10,29,4
5884,20/01/2016,13,40,15
6420,20/01/2016,14,12,12
6478,20/01/2016,11,33,16
6857,20/01/2016,16,18,4
6922,20/01/2016,10,42,10
7204,20/01/2016,5,16,4
7378,20/01/2016,25,42,12
7434,20/01/2016,16,29,4
7482,20/01/2016,2,46,16
7535,20/01/2016,6,16,2
7540,20/01/2016,16,24,13
7556,20/01/2016,15,33,3
7643,20/01/2016,14,44,8
7695,20/01/2016,22,40,16
8592,20/01/2016,19,16,17
8838,20/01/2016,7,23,10
9214,20/01/2016,13,23,13
9965,20/01/2016,2,4,17
9986,20/01/2016,2,4,17
10041,20/01/2016,10,49,1
10506,20/01/2016,8,44,7
10518,20/01/2016,9,2,7
10812,20/01/2016,6,37,6
10960,20/01/2016,19,33,16
11181,20/01/2016,20,42,10
11388,20/01/2016,13,45,9
11477,20/01/2016,22,15,15
11605,20/01/2016,23,17,14
11628,20/01/2016,1,19,12
11671,20/01/2016,13,9,3
11733,20/01/2016,1,28,13
11786,20/01/2016,5,17,5
12428,20/01/2016,13,49,7
12471,20/01/2016,8,26,10
12650,20/01/2016,6,39,4
12967,20/01/2016,2,45,5
13006,20/01/2016,16,39,15
13515,20/01/2016,2,9,7
13623,20/01/2016,2,49,5
404,21/01/2016,11,42,12
597,21/01/2016,23,2,15
1169,21/01/2016,14,33,6
1248,21/01/2016,22,36,2
1625,21/01/2016,26,28,3
2266,21/01/2016,6,32,13
2785,21/01/2016,11,9,16
3064,21/01/2016,2,12,16
4958,21/01/2016,2,37,15
6218,21/01/2016,5,10,16
7933,21/01/2016,25,12,5
10873,21/01/2016,20,17,2
11108,21/01/2016,5,39,15
11969,21/01/2016,2,7,15
12263,21/01/2016,6,47,7
12725,21/01/2016,7,44,13
12881,21/01/2016,6,4,5
12970,21/01/2016,25,17,7
2891,22/01/2016,11,48,5
3753,22/01/2016,8,20,1
3810,22/01/2016,21,21,15
4465,22/01/2016,1,10,5
5336,22/01/2016,15,45,5
10713,22/01/2016,14,33,1
121,23/01/2016,10,13,12
605,23/01/2016,20,37,5
652,23/01/2016,16,42,3
